,1.03,2.02,3.05,4.02,5.05,6.04,7.07,8.0,9.03,10.02,11.05,12.02,13.05,14.04,15.07,16.2,17.23,18.24,19.25,20.22,21.25,22.24,23.27
0,19,31,55,82,129,176,242,290,354,413,477,541,607,664,727,773,825,869,914,949,973,996,1015
1,18,32,55,84,129,179,241,288,352,413,476,538,607,666,729,772,827,872,914,948,973,996,1016
2,18,32,55,83,129,177,241,290,351,412,476,538,604,667,729,773,829,874,912,944,974,997,1015
3,18,32,55,84,129,177,242,292,353,412,479,540,603,667,727,775,827,873,912,945,974,999,1012
4,18,32,54,83,129,177,243,290,354,414,479,542,605,666,726,775,826,874,911,947,975,998,1015
5,18,31,54,84,129,177,240,289,353,414,476,540,607,664,727,774,825,872,914,947,975,996,1015
6,16,32,55,83,130,177,241,290,351,411,476,539,605,665,729,773,825,872,915,948,972,995,1015
7,19,30,55,83,128,177,242,291,352,411,478,539,604,666,728,773,828,873,913,945,974,996,1014
8,19,31,55,83,129,177,242,290,353,413,477,540,604,667,726,776,830,872,911,945,974,997,1013
9,19,32,55,83,128,176,241,288,353,414,478,541,605,665,726,775,828,873,911,947,976,998,1015
10,18,32,55,84,129,176,240,290,351,412,476,540,607,664,727,774,827,871,912,947,974,997,1017
11,18,32,55,84,128,177,242,292,351,411,476,539,605,665,729,773,826,871,915,948,973,995,1015
12,17,32,55,83,129,178,242,290,352,414,477,539,604,667,729,773,827,873,913,946,972,996,1013
13,18,31,55,83,129,177,240,288,354,414,478,541,604,666,727,776,828,875,912,945,973,998,1013
14,17,31,54,83,129,178,241,290,351,413,478,542,605,665,726,775,828,873,911,946,975,999,1017
15,19,31,54,84,129,177,242,291,352,411,476,539,605,664,727,774,827,871,913,947,976,997,1016
16,18,31,55,83,130,177,242,290,353,412,476,539,605,665,728,773,825,871,914,949,973,997,1013
17,18,32,55,83,128,177,242,288,353,415,477,539,604,667,729,773,826,872,913,948,973,995,1012
18,17,32,54,83,128,176,241,289,353,414,478,541,605,667,727,775,829,873,913,945,974,996,1015
19,18,32,55,84,129,178,242,291,352,413,477,541,606,665,726,775,828,873,912,944,974,997,1016
20,18,31,55,83,128,177,242,290,352,412,475,538,607,665,727,774,827,873,911,947,977,998,1015
21,18,33,55,82,129,177,241,289,354,412,476,539,606,665,727,773,825,871,914,947,973,998,1012
22,18,31,55,83,129,177,241,290,353,413,479,539,603,666,730,773,825,872,914,948,973,995,1013
23,18,32,55,84,130,177,242,291,352,413,479,541,604,667,727,775,828,874,913,945,973,996,1015
24,18,32,55,84,129,177,241,291,351,412,476,542,607,664,726,776,828,873,912,945,973,997,1015
25,18,32,55,83,129,177,241,288,352,412,476,539,607,665,727,774,828,872,911,946,975,998,1013
26,18,32,55,84,129,177,241,290,354,414,477,538,605,665,727,772,826,872,914,946,976,998,1012
27,19,33,55,84,129,177,242,292,353,413,478,541,604,666,729,772,826,871,914,948,974,997,1014
28,17,33,54,83,128,176,242,289,351,412,476,540,605,667,727,774,828,872,913,947,974,995,1016
29,19,31,54,84,129,177,240,289,353,411,475,541,606,666,726,776,828,874,913,945,973,996,1015
30,19,31,55,83,130,178,242,290,353,413,477,539,606,664,726,775,827,873,911,944,975,999,1014
31,18,31,55,83,129,179,243,291,353,414,478,538,604,664,727,774,825,871,912,947,976,997,1014
32,18,32,54,84,129,177,241,291,352,413,478,541,604,666,728,773,825,871,914,949,975,996,1016
33,19,32,54,84,129,177,242,288,352,412,476,540,604,667,728,774,828,873,913,947,974,995,1015
34,18,33,55,83,128,178,242,289,354,411,475,540,606,665,725,776,829,873,911,946,974,995,1015
35,19,32,55,82,129,178,241,292,354,413,478,539,606,663,726,774,827,874,912,945,974,998,1014
36,18,31,54,84,129,177,240,290,351,414,478,538,605,664,728,774,826,872,911,946,976,999,1013
37,17,31,54,84,129,177,241,288,351,413,477,541,604,666,729,773,825,870,913,947,975,997,1016
38,18,31,54,83,129,179,241,290,354,411,476,541,604,666,729,773,826,873,914,947,974,996,1015
39,18,31,54,83,128,177,242,291,353,413,476,541,605,666,726,775,828,873,912,948,973,996,1014
40,18,33,54,83,131,177,240,291,352,414,477,538,606,663,726,776,828,874,912,945,973,998,1013
41,18,31,55,84,130,178,242,288,352,413,479,539,604,664,728,774,828,872,912,946,975,998,1015
42,18,31,53,84,129,177,242,289,353,411,477,542,604,666,728,773,825,871,914,947,977,998,1015
43,18,31,55,83,129,177,242,291,355,412,476,542,604,667,729,773,826,871,914,948,975,997,1014
44,18,31,55,83,127,176,241,291,352,414,475,538,607,666,727,775,827,874,913,948,975,996,1013
45,18,32,55,84,129,177,241,288,351,415,477,538,607,664,725,776,828,875,913,946,973,997,1013
46,18,31,54,84,129,177,242,289,352,412,478,539,604,664,728,774,827,873,911,944,977,998,1017
47,18,31,54,83,128,176,242,290,354,412,476,541,603,666,728,773,825,872,912,946,976,999,1015
48,18,31,54,84,130,177,240,291,352,414,476,540,605,666,728,773,825,872,914,949,975,998,1013
49,18,33,55,83,128,178,242,289,351,414,477,539,606,665,728,776,828,874,913,948,975,995,1013
50,18,33,55,84,128,177,242,289,352,411,478,539,606,664,725,776,828,873,912,945,974,996,1015
51,18,31,55,84,129,177,241,291,355,410,479,541,604,663,726,774,828,873,911,946,974,997,1016
52,18,32,54,84,128,176,241,290,353,413,475,542,604,667,728,773,826,872,912,947,976,998,1013
53,18,31,55,83,129,177,242,288,351,416,476,541,606,666,728,774,826,871,914,946,975,998,1012
54,18,32,55,85,128,177,241,289,351,414,478,538,606,665,728,775,828,872,914,948,974,997,1013
55,19,33,55,84,129,176,241,291,354,413,478,538,605,664,726,777,828,873,912,946,973,995,1016
56,18,33,54,84,127,178,240,290,354,412,477,541,604,665,727,775,827,875,911,945,973,996,1015
57,18,31,55,83,129,176,242,289,352,415,475,541,604,666,729,774,826,873,911,946,976,997,1014
58,19,31,53,84,128,177,242,289,352,415,476,540,604,666,729,773,825,871,913,947,976,999,1012
59,18,31,55,83,128,177,241,292,355,412,478,539,605,664,728,774,826,871,914,948,976,997,1015
60,18,31,55,84,127,178,241,291,354,411,478,538,605,665,726,776,828,873,913,947,975,996,1015
61,18,31,55,83,129,176,242,288,352,413,476,540,604,664,726,776,828,874,912,945,973,996,1014
62,18,31,54,83,128,177,242,288,351,414,475,540,603,666,728,773,827,873,911,946,976,997,1013
63,18,31,55,84,128,178,241,291,352,413,477,540,606,666,729,774,825,871,912,946,976,999,1014
64,18,31,54,85,129,178,241,291,354,412,479,540,608,666,727,774,825,871,913,947,975,997,1015
65,18,33,55,83,128,177,242,289,353,413,476,539,605,664,726,775,828,873,913,947,974,996,1015
66,19,31,54,83,128,177,242,289,351,414,476,541,604,664,727,777,827,874,913,945,973,995,1013
67,18,31,55,84,129,178,241,292,354,413,477,542,604,665,729,774,828,874,910,946,974,996,1014
68,18,30,54,84,128,177,242,291,354,412,477,539,605,666,728,772,825,872,912,945,976,998,1015
69,18,31,56,83,129,176,242,288,353,412,478,539,607,666,727,774,826,871,913,946,975,998,1016
70,18,31,54,83,129,177,242,289,352,414,477,539,605,664,725,776,826,872,914,948,975,997,1015
71,18,32,54,83,128,177,240,291,352,414,475,541,603,664,727,776,827,873,913,947,974,995,1013
72,19,32,54,85,129,177,242,290,354,414,477,540,605,666,728,775,827,874,912,945,973,996,1014
73,18,32,55,83,129,176,243,289,354,411,477,539,605,668,729,772,825,872,911,945,975,998,1015
74,19,31,54,83,129,177,241,289,352,411,478,539,606,665,729,774,824,871,912,947,976,999,1016
75,18,31,54,83,129,178,240,291,353,413,477,540,605,663,726,775,827,872,914,949,975,997,1014
76,18,31,55,84,128,177,240,290,354,413,475,541,603,664,725,776,828,874,914,947,975,996,1014
77,18,32,55,84,129,177,243,288,354,412,477,541,604,666,726,775,828,874,911,946,973,995,1015
78,18,32,54,83,128,178,241,288,352,411,478,539,606,667,729,773,825,872,911,946,974,997,1017
79,18,32,55,83,129,177,240,291,353,413,477,539,606,665,728,773,826,872,912,945,976,999,1016
80,18,31,54,83,129,177,242,290,353,415,475,542,606,664,726,774,827,872,913,948,975,998,1013
81,18,31,55,84,128,176,243,289,354,414,476,541,603,665,725,776,827,872,914,947,975,996,1013
82,19,32,54,84,129,178,240,289,353,412,478,540,604,666,727,776,827,873,913,946,973,996,1015
83,18,33,55,84,129,178,241,291,353,412,479,540,605,667,730,773,826,874,911,946,974,996,1016
84,18,32,55,83,129,176,242,291,352,414,476,538,606,666,728,773,826,872,912,945,976,996,1013
85,18,32,55,84,129,179,242,288,354,414,475,541,605,664,726,776,827,871,913,948,977,997,1013
86,18,31,54,84,128,177,241,288,353,411,477,541,604,664,726,775,827,872,913,948,976,997,1013
87,18,31,54,83,129,176,240,291,353,411,479,540,604,666,728,775,827,875,912,946,973,996,1016
88,18,32,54,83,129,176,241,291,351,413,477,538,607,667,729,773,828,874,911,945,974,995,1015
89,18,33,55,83,128,177,241,288,353,415,475,539,606,666,728,774,825,871,911,945,975,996,1013
90,19,31,55,84,129,179,240,288,354,413,475,541,604,664,727,775,825,870,912,946,977,999,1011
91,18,32,55,84,129,176,240,290,353,411,479,542,603,664,726,776,827,873,913,948,976,998,1015
92,18,31,54,84,129,177,242,291,353,413,477,542,604,666,727,776,828,875,914,947,975,996,1015
93,18,31,54,83,130,177,242,289,354,415,477,539,607,667,729,774,828,874,912,946,974,995,1014
94,17,31,54,83,130,177,241,289,354,413,475,540,606,665,730,773,826,872,911,945,973,997,1013
95,17,32,55,86,129,176,240,291,353,412,477,541,604,664,726,773,826,871,912,945,976,998,1015
96,18,30,54,84,130,176,242,290,351,412,478,542,603,664,727,775,827,871,913,948,976,998,1015
97,20,31,55,83,128,176,242,289,353,414,477,539,605,666,727,776,828,873,914,948,975,997,1016
98,18,32,54,83,128,177,240,288,354,413,476,538,605,667,729,774,828,873,913,948,973,995,1014
99,18,32,55,84,129,177,241,290,354,413,476,540,605,667,729,772,826,874,910,944,974,996,1013
100,18,32,55,83,129,178,242,291,351,411,477,542,604,664,728,774,826,871,912,945,976,996,1015
101,18,32,54,83,129,178,241,289,353,413,478,542,604,664,726,776,826,872,913,948,977,998,1017
102,18,31,54,83,128,176,240,288,353,414,477,538,604,665,726,775,828,874,914,949,976,997,1015
103,18,31,55,84,129,177,241,290,354,413,476,539,605,666,727,774,828,873,914,947,974,997,1013
104,18,31,55,84,129,178,242,292,352,410,476,541,607,667,729,773,826,874,912,945,973,995,1013
105,19,34,55,84,128,176,242,289,352,414,477,541,605,665,728,774,826,872,911,945,973,996,1016
106,18,32,55,83,128,176,240,288,353,414,478,541,603,663,727,775,825,870,913,947,976,998,1016
107,18,31,55,84,129,177,241,289,354,414,477,538,604,666,727,776,828,872,913,946,976,997,1014
108,18,31,54,84,129,177,243,291,353,413,475,539,606,666,728,775,827,874,914,947,973,996,1013
109,18,31,54,83,129,177,240,289,352,413,476,542,606,666,730,774,827,875,913,946,973,996,1015
110,17,33,54,83,129,176,241,288,353,411,479,541,605,665,728,774,825,873,912,946,974,995,1016
111,18,33,54,83,129,177,242,291,355,413,478,540,603,663,725,775,825,870,912,945,975,996,1015
112,19,31,56,84,128,177,243,291,352,412,476,538,605,666,726,776,828,872,913,947,975,997,1015
113,18,32,54,84,129,176,241,288,351,410,475,539,608,667,729,774,828,872,914,949,975,998,1014
114,18,31,55,83,129,177,240,288,352,412,477,540,605,666,730,774,828,874,913,948,973,996,1016
115,18,31,55,83,129,178,241,289,353,414,479,541,605,664,727,773,826,872,910,946,974,995,1015
116,18,31,55,83,129,177,242,290,353,414,477,540,603,664,726,775,825,872,912,946,973,996,1015
117,18,32,55,84,130,176,240,289,351,413,475,539,605,666,726,777,826,872,912,946,976,997,1014
118,18,31,54,84,129,177,240,288,352,410,476,539,606,666,728,775,828,873,914,949,976,997,1014
119,17,31,54,84,129,177,242,291,355,413,478,541,606,665,729,774,827,874,914,948,974,997,1016
120,19,31,55,83,129,176,242,292,354,415,478,541,605,664,729,773,826,874,912,947,974,995,1015
121,18,32,55,83,130,177,241,289,351,414,476,539,604,665,726,774,825,871,912,945,973,996,1014
122,18,32,55,84,129,178,241,288,352,412,476,539,606,665,726,775,826,871,910,946,975,997,1014
123,19,30,54,84,129,178,242,291,354,412,476,540,606,666,728,775,828,873,913,948,976,997,1016
124,18,31,54,83,129,177,242,291,353,414,478,542,606,666,729,774,827,874,914,947,975,996,1017
125,18,31,55,84,130,177,240,290,352,414,477,541,605,664,729,774,827,873,911,949,974,996,1015
126,18,33,56,83,128,178,241,289,352,411,476,538,604,663,727,774,826,873,910,945,974,996,1012
127,17,32,55,83,129,177,243,291,354,411,476,539,605,664,726,775,826,871,912,946,976,996,1014
128,17,32,55,83,129,176,241,292,354,413,477,541,607,666,728,776,828,872,913,948,976,997,1015
129,17,31,54,84,129,177,240,289,353,415,478,542,606,665,730,774,828,874,913,949,975,998,1015
130,18,31,55,82,128,178,241,288,351,413,477,541,603,664,729,773,827,873,912,947,974,997,1013
131,19,31,55,84,129,176,242,290,353,411,476,538,603,664,727,773,826,873,910,945,973,995,1013
132,18,32,55,83,129,176,241,292,354,413,476,539,606,665,727,775,824,871,912,946,973,997,1015
133,18,32,55,83,129,177,241,289,353,415,477,540,606,667,727,777,828,871,911,947,975,998,1016
134,17,32,54,84,129,178,241,289,352,413,478,541,605,665,729,775,829,873,913,948,977,997,1016
135,18,31,54,84,130,177,242,291,353,412,477,541,603,664,729,774,827,874,914,948,973,997,1013
136,19,31,55,83,129,176,241,292,353,412,475,538,604,664,727,773,826,873,911,948,974,994,1014
137,18,32,54,83,127,178,241,289,354,413,477,539,606,664,726,775,826,871,911,946,974,995,1016
138,17,31,54,83,129,177,241,288,351,413,479,541,607,666,727,776,828,871,912,945,976,996,1016
139,18,30,54,83,129,176,242,290,352,412,477,541,605,666,728,775,828,873,913,946,977,997,1013
140,18,32,55,83,129,178,240,292,352,411,476,541,604,664,729,773,827,873,913,949,975,998,1014
141,18,31,54,83,129,178,241,289,354,413,475,538,605,664,728,773,827,874,911,948,974,996,1016
142,17,32,55,83,129,176,242,288,353,413,477,539,605,664,727,774,826,873,910,946,974,995,1015
143,18,32,54,84,129,178,242,289,352,413,479,542,606,666,727,776,826,871,912,946,973,996,1014
144,18,32,55,85,129,177,241,292,353,411,477,541,606,666,729,776,827,873,913,947,976,996,1014
145,18,31,55,83,129,176,241,289,354,413,474,540,605,664,729,774,828,875,914,949,976,998,1014
146,18,31,54,83,129,177,242,288,352,414,476,539,604,663,728,773,827,874,912,948,975,997,1015
147,19,31,54,85,129,177,241,289,353,413,478,539,606,665,726,775,824,872,912,946,973,996,1015
148,18,33,55,84,129,177,240,291,353,412,478,541,607,666,727,776,826,871,910,945,973,996,1015
149,18,32,54,83,129,177,241,290,354,413,477,540,605,667,729,775,828,871,911,947,976,997,1013
150,17,32,54,84,129,176,241,289,353,413,475,539,603,664,729,774,827,873,914,948,976,998,1015
151,18,32,54,84,129,178,241,291,352,414,477,539,604,663,728,774,826,873,912,947,975,996,1016
152,18,33,55,84,129,178,241,291,352,414,479,540,606,665,726,775,826,874,911,947,973,995,1015
153,19,31,54,84,129,177,241,290,353,412,477,542,607,666,726,776,825,872,910,946,973,994,1014
154,18,33,55,83,128,178,242,288,353,412,476,541,605,666,728,775,826,872,911,945,974,995,1013
155,18,30,55,83,129,177,241,289,352,413,477,539,603,664,729,775,829,872,913,948,976,997,1015
156,18,31,55,84,129,177,240,291,353,413,478,540,606,663,728,774,827,875,912,948,975,998,1017
157,18,32,54,84,128,177,241,289,353,413,477,540,606,665,726,773,825,873,914,948,974,996,1014
158,18,33,55,83,129,176,242,289,354,412,476,542,607,666,726,775,825,872,910,945,972,995,1013
159,18,32,54,84,129,177,240,290,353,413,476,541,606,666,728,777,826,871,912,947,972,993,1014
160,18,32,55,84,129,177,240,291,352,415,476,539,604,665,729,775,828,873,913,949,976,996,1018
161,18,31,55,83,129,177,241,290,354,413,478,539,605,663,728,773,827,875,913,949,975,998,1015
162,18,31,55,84,128,179,242,289,354,411,478,541,606,664,727,773,826,873,913,949,975,996,1013
163,18,32,54,83,129,177,241,290,352,412,476,542,605,666,726,775,826,871,910,947,973,995,1014
164,18,32,55,83,129,176,241,292,351,414,476,541,606,666,728,777,825,871,910,945,973,995,1015
165,18,32,54,85,130,177,243,289,352,414,478,539,604,665,730,775,828,872,911,945,974,995,1015
166,17,32,55,84,129,178,241,289,355,412,478,539,605,663,728,774,828,873,914,947,976,996,1015
167,18,33,54,83,129,178,241,290,354,411,476,541,607,664,727,774,827,874,912,949,976,997,1014
168,17,31,54,83,128,176,241,291,351,414,475,541,607,666,726,774,825,874,910,949,975,996,1013
169,18,31,55,83,128,177,242,290,352,414,475,540,605,666,727,777,825,871,911,946,973,996,1016
170,17,31,55,84,130,179,242,289,354,413,478,539,604,664,730,775,826,872,911,946,973,994,1017
171,18,32,54,83,129,177,241,289,355,411,478,540,604,663,728,774,828,872,912,948,976,996,1014
172,18,32,55,83,129,177,240,292,352,412,476,541,607,664,727,774,826,874,914,949,976,998,1013
173,18,32,55,83,129,177,243,290,352,414,475,540,606,667,727,774,826,874,911,948,975,996,1014
174,18,32,55,84,129,178,241,288,353,413,476,540,605,666,726,777,826,871,910,945,973,996,1017
175,18,31,54,84,129,176,240,290,355,412,479,540,604,665,729,775,826,871,910,946,973,994,1014
176,17,31,54,84,129,177,240,291,352,411,477,541,606,664,729,774,828,871,912,947,975,995,1014
177,18,30,56,83,129,178,243,290,351,414,475,542,607,663,727,774,827,874,914,949,975,996,1014
178,18,31,55,84,129,177,241,289,353,413,476,541,605,666,727,775,824,873,912,949,974,997,1016
179,18,32,55,84,128,177,241,289,355,412,478,539,604,666,727,776,824,872,911,947,973,996,1016
180,18,32,55,84,131,176,241,292,353,411,477,540,605,664,728,776,826,869,911,945,973,995,1014
181,18,33,56,83,129,179,243,290,351,413,477,540,605,663,728,774,829,871,912,947,975,996,1014
182,18,31,55,84,129,177,241,288,352,414,476,541,607,664,727,774,827,872,914,947,976,997,1015
183,18,31,55,84,129,176,240,290,354,413,477,542,606,666,726,773,825,874,912,948,975,997,1016
184,18,31,55,84,129,176,242,290,353,412,477,538,605,667,727,775,825,873,911,948,975,996,1015
185,18,31,55,84,129,177,242,290,351,413,477,538,604,665,728,776,825,871,911,946,973,996,1013
186,18,33,55,84,129,177,240,289,353,412,476,540,604,663,729,774,827,871,910,946,973,995,1013
187,18,31,55,83,130,176,240,289,355,414,476,542,606,665,727,773,828,872,912,948,976,996,1016
188,18,31,55,84,130,177,241,292,353,412,476,542,606,665,726,775,826,874,913,949,976,998,1018
189,18,31,55,83,128,177,242,290,352,412,478,538,604,666,727,775,825,874,911,950,976,997,1015
190,18,32,54,84,129,176,241,289,352,412,477,539,604,665,728,777,825,871,911,946,974,996,1013
191,18,32,54,82,130,177,240,290,354,413,477,541,606,664,730,775,827,870,912,947,973,995,1014
192,17,32,55,84,129,176,244,290,353,413,476,540,607,665,727,773,826,873,911,947,974,996,1017
193,18,32,55,83,129,177,242,290,352,412,478,540,607,666,725,774,825,873,913,948,975,996,1015
194,17,32,55,84,129,176,240,288,351,412,478,538,604,666,727,776,825,873,912,948,976,997,1014
195,18,31,54,83,129,177,240,290,353,414,477,539,604,664,729,777,824,871,910,948,975,997,1014
196,18,32,53,84,129,176,242,290,354,414,476,543,604,663,729,776,826,871,910,945,973,995,1015
197,18,32,54,83,129,176,244,290,353,413,476,541,607,663,728,773,828,872,911,946,974,995,1016
198,18,32,55,84,129,177,240,289,351,412,478,540,605,665,726,774,827,873,914,948,975,997,1015
199,18,32,54,83,129,177,241,290,353,413,478,540,604,666,727,775,826,874,913,949,976,999,1012
