,2.02,1.03,3.05,4.02,5.05,6.04,7.07,8.0,9.03,10.02,11.05,12.02,13.05,14.04,15.07,16.2,17.23,18.24,19.25,20.22,21.25,22.24,23.27
0,10,0,26,52,93,145,218,295,381,464,549,620,689,744,787,824,850,869,888,896,904,912,916
1,11,0,26,53,92,146,218,293,380,464,550,620,690,744,786,824,850,870,885,895,905,911,917
2,11,0,26,54,93,145,217,293,380,464,549,620,689,744,786,825,850,869,885,895,905,911,915
3,11,0,26,53,93,145,218,293,381,464,549,621,689,744,786,825,849,870,885,895,905,911,916
4,11,0,26,53,92,145,218,292,381,464,549,621,689,744,787,825,850,869,885,895,905,911,916
5,9,0,27,53,91,146,219,292,380,463,549,620,690,744,785,824,850,869,885,895,905,912,917
6,10,0,27,51,93,146,217,293,381,464,549,620,689,744,786,824,850,870,886,896,900,911,915
7,11,0,27,52,90,145,218,293,381,464,548,621,689,744,787,824,850,869,885,896,905,911,915
8,13,0,26,53,93,146,218,293,380,464,549,620,690,744,788,825,850,869,885,896,904,911,916
9,10,0,26,53,92,145,218,294,381,464,550,620,689,744,786,823,851,868,885,896,904,910,916
10,12,0,26,52,93,145,218,292,382,464,549,623,689,744,786,824,849,870,884,894,905,911,916
11,11,0,26,52,92,145,219,293,380,464,548,621,689,744,786,825,849,869,884,896,905,911,916
12,11,1,27,50,92,145,222,293,381,464,550,620,689,743,786,824,850,870,886,896,904,911,916
13,11,0,26,52,93,145,218,293,380,464,549,621,690,744,786,824,850,870,885,896,904,911,915
14,11,0,28,53,92,145,218,293,379,467,549,620,692,744,786,824,850,870,886,895,905,911,916
15,11,0,27,52,91,144,218,293,380,464,550,621,688,744,787,826,850,870,886,896,904,912,916
16,11,0,26,52,92,145,218,293,380,464,549,620,689,744,786,824,849,869,885,900,904,911,916
17,10,0,26,52,93,145,218,293,381,464,549,620,689,744,787,824,850,868,887,896,905,911,916
18,11,0,26,52,93,144,218,293,381,464,550,620,689,744,786,824,850,870,886,896,904,911,916
19,13,0,26,52,92,145,218,293,381,464,550,620,689,744,787,824,849,870,886,896,904,911,916
20,10,0,26,52,92,145,218,293,380,464,549,620,689,744,786,825,850,869,886,895,904,911,916
21,10,0,26,52,92,145,219,293,381,464,549,621,689,743,786,824,850,870,885,896,904,910,916
22,11,0,26,52,93,145,217,293,380,464,550,620,690,744,787,824,849,870,886,895,905,912,917
23,11,0,27,52,92,145,217,294,380,464,549,620,689,743,786,824,848,872,887,895,905,911,916
24,11,0,26,53,93,145,217,292,380,464,546,620,689,744,786,824,850,869,886,896,905,911,916
25,6,0,25,53,92,144,218,293,381,464,548,620,688,744,787,824,850,869,885,896,905,911,916
26,10,0,27,52,93,145,218,293,380,464,549,620,690,744,787,824,850,869,885,895,905,910,916
27,10,0,26,53,92,144,219,297,384,464,549,622,689,745,787,824,849,869,885,896,906,911,916
28,11,0,26,52,93,146,219,293,381,464,550,620,689,744,787,824,849,870,885,896,905,911,916
29,11,0,26,53,92,146,218,293,380,463,549,620,689,744,786,823,849,869,885,896,905,911,916
30,12,0,26,52,91,146,218,293,381,463,550,620,690,744,786,824,849,870,884,896,905,911,916
31,11,0,24,53,93,146,217,293,381,464,549,620,689,745,786,824,850,869,885,897,905,911,916
32,11,0,27,52,92,145,218,293,380,464,549,620,692,743,787,826,850,870,885,896,905,911,916
33,11,0,27,53,92,145,218,293,382,464,549,621,689,744,785,825,850,870,885,895,904,910,914
34,11,0,26,53,92,145,217,293,380,464,549,621,690,745,786,823,850,869,885,896,904,910,916
35,12,0,26,52,93,145,218,293,381,464,548,620,689,745,787,824,849,870,886,896,905,911,916
36,11,0,27,52,93,146,218,293,380,464,549,620,689,744,786,824,850,869,885,896,905,911,917
37,10,1,23,52,92,145,218,293,383,464,549,620,690,744,786,823,850,869,885,896,905,912,917
38,12,0,27,53,93,145,217,292,383,465,549,621,689,746,786,824,850,870,885,895,905,911,916
39,11,0,26,53,92,144,218,292,380,464,549,621,690,744,790,824,850,869,885,896,905,911,916
40,11,0,27,51,93,144,219,293,381,464,550,620,690,744,786,824,850,870,885,897,905,910,916
41,13,0,27,52,92,145,218,293,380,464,549,620,690,743,787,824,851,870,885,895,905,912,915
42,11,0,26,52,93,146,217,292,381,463,552,621,689,743,787,825,849,869,886,895,905,911,915
43,11,0,26,52,92,145,218,293,381,464,549,620,689,744,787,824,850,869,885,896,904,911,916
44,11,0,26,52,93,146,219,293,381,464,549,621,689,744,786,825,850,869,884,895,904,911,916
45,12,0,26,52,92,145,218,293,380,464,549,622,690,744,786,824,850,869,885,896,905,911,916
46,11,0,26,54,92,145,218,293,380,464,550,620,689,744,786,824,849,870,885,896,905,910,915
47,11,0,26,53,93,145,219,293,381,464,549,621,689,745,786,824,851,871,885,898,905,911,915
48,12,0,25,52,92,145,218,293,380,463,550,620,690,744,786,825,850,870,885,896,905,910,917
49,11,0,26,51,92,145,218,294,380,464,550,621,688,744,786,824,850,869,886,896,905,911,916
50,11,0,26,53,92,144,218,293,380,464,550,620,689,743,786,824,850,870,886,896,905,911,916
51,12,0,26,53,93,145,217,294,381,464,549,621,689,744,786,824,850,870,886,896,904,911,916
52,11,0,26,52,92,145,218,294,380,466,549,621,689,743,785,824,850,869,885,896,905,912,916
53,11,0,26,52,93,145,217,294,382,464,551,621,690,744,786,824,850,869,885,895,905,911,916
54,11,0,25,52,93,146,218,294,381,464,549,621,689,744,786,824,850,871,885,895,904,912,916
55,11,0,26,53,93,146,218,293,380,463,549,620,689,743,786,824,850,870,885,896,905,911,916
56,12,0,26,52,93,145,218,295,382,464,550,620,690,743,787,824,851,869,886,896,905,911,916
57,11,0,26,52,93,145,218,293,381,464,549,621,689,743,787,823,851,870,885,896,905,911,916
58,11,0,27,53,92,145,217,294,381,464,549,620,690,743,787,825,850,870,886,895,905,911,915
59,10,0,27,52,92,145,218,293,380,465,549,621,689,743,787,824,850,870,885,896,904,912,917
60,11,0,27,52,92,145,219,292,380,464,549,620,690,745,786,824,851,869,885,898,904,911,916
61,12,0,26,53,93,146,219,293,381,464,549,621,690,744,787,824,850,872,882,896,905,911,916
62,10,0,26,53,92,145,218,293,381,464,550,619,689,743,787,824,850,870,885,896,905,911,917
63,11,0,26,53,93,144,218,293,381,463,549,620,689,743,785,828,849,869,885,895,904,911,916
64,11,0,26,52,93,145,219,292,380,463,550,620,690,743,787,825,849,869,885,896,905,911,916
65,11,0,26,52,92,145,217,293,379,464,550,620,689,743,786,824,849,869,885,896,904,911,916
66,11,0,27,52,92,146,218,296,379,464,550,621,690,743,786,824,849,869,885,895,904,911,916
67,11,0,26,53,92,148,218,293,380,464,549,620,690,744,786,824,849,869,885,896,904,911,915
68,12,0,26,53,93,144,218,294,381,464,549,620,689,744,786,824,850,869,885,896,904,911,915
69,12,0,27,50,92,144,217,293,380,464,549,621,689,744,786,824,850,869,885,896,905,911,915
70,11,1,27,52,98,145,218,294,381,463,549,621,690,745,786,824,849,870,885,896,907,911,915
71,11,0,30,52,92,145,217,294,380,464,550,621,689,744,786,824,852,869,885,896,904,911,916
72,12,1,26,53,92,144,216,292,381,464,549,620,689,744,786,824,849,870,886,896,904,911,916
73,11,0,26,53,93,145,218,294,381,464,549,619,691,743,786,824,851,869,885,897,904,912,916
74,11,0,26,52,92,145,218,293,380,465,549,620,689,744,785,824,850,870,885,895,904,912,916
75,11,0,26,53,92,146,219,294,381,464,549,620,689,744,787,824,850,869,885,896,904,911,917
76,11,0,27,52,92,145,217,293,379,464,550,620,690,744,786,824,850,870,886,895,903,911,916
77,11,0,27,53,93,145,218,292,380,461,549,620,689,745,786,825,848,870,885,895,906,910,916
78,11,0,26,52,93,148,218,293,381,464,549,620,689,743,786,824,849,869,885,896,905,912,916
79,11,0,27,53,93,144,218,292,381,464,549,622,689,746,786,825,849,870,886,896,904,911,916
80,9,0,27,54,93,145,219,292,380,464,551,618,689,745,786,823,850,870,884,896,905,911,916
81,11,0,26,52,93,145,218,294,381,464,549,620,689,744,788,824,850,869,885,896,905,911,916
82,10,0,28,52,92,146,218,293,380,464,549,621,689,743,786,824,850,870,886,895,905,911,916
83,10,0,27,53,92,145,220,293,381,463,550,621,690,744,787,825,849,869,886,896,904,911,917
84,11,0,26,52,92,146,218,294,381,464,549,620,688,744,786,824,850,867,885,895,904,911,915
85,11,0,25,52,93,144,218,293,380,463,550,621,689,744,786,824,850,871,886,896,904,911,915
86,11,0,27,54,92,145,217,293,380,465,549,620,689,744,786,824,850,870,885,896,904,911,918
87,10,0,26,53,92,145,217,293,380,465,550,621,688,743,786,828,849,869,885,897,905,911,916
88,10,0,31,52,93,146,219,293,381,464,549,620,689,744,786,824,850,869,885,896,904,911,916
89,11,0,26,52,92,149,219,293,380,463,549,620,689,744,786,824,850,869,886,896,905,911,916
90,11,0,27,52,92,146,218,294,380,464,549,622,690,745,786,824,850,870,885,896,906,910,916
91,11,0,26,53,92,146,218,293,381,465,549,621,691,744,785,824,849,870,886,894,904,911,916
92,10,0,26,55,92,146,217,293,380,463,550,620,689,744,786,824,850,868,885,896,904,911,917
93,11,0,27,53,87,145,217,293,381,464,549,620,690,743,786,823,850,870,885,896,904,911,915
94,11,0,27,52,92,144,217,297,381,464,549,620,690,744,787,824,848,869,885,896,904,911,916
95,11,0,26,52,92,145,218,295,380,464,550,620,689,744,787,825,848,870,886,896,905,912,916
96,14,0,26,53,93,145,219,293,381,464,549,620,689,744,786,824,850,869,885,896,905,911,916
97,10,1,26,52,92,146,219,293,381,464,550,618,689,745,788,824,850,869,885,893,904,914,915
98,10,0,26,53,93,145,217,293,381,464,550,620,689,744,787,824,850,869,886,895,905,911,916
99,11,0,26,52,93,142,218,293,381,464,550,620,689,744,787,824,849,869,885,896,904,911,916
